Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Akbari, Mohammad Reza",Women's College Hospital (Toronto),Project Grant,201610PJT,Project Grant Competition,Investigating the Role of RECQL in Breast Cancer Susceptibility,"                $812,815","                      $0","5 yrs 0 mth "
"Akbari, Mohsen",University of Victoria (British Columbia),Project Grant,201610PJT,Project Grant Competition,Monitoring and Management of Burn Injuries Using an Intelligent Multifunctional Wound Dressing,"                $386,326","                      $0","3 yrs 0 mth "
"Alarcón, Emilio I; Suuronen, Erik",Ottawa Heart Institute Research Corporation (Ontario),Project Grant,201610PJT,Project Grant Competition,Multilayer Hybrid Biomaterial for Treatment of Diabetic Foot Ulcers,"                $367,200","                      $0","4 yrs 0 mth "
"Al-Aubodah, Tho-Alfakar",McGill University,Master's Award: Canada Graduate Scholarships,201612GSM,Special Cases - Awards Programs,B cell modulation of immune dysfunction in pediatric minimal change disease,"                 $17,500","                      $0","1 yr 0 mth "
"Al Batran, Rami",University of Alberta,Fellowship: Priority Announcement - Refugee Training Initiative,201611RTA,Fellowships - Post-PhD,Skeletal Muscle Ketone Body Metabolism & Type 2 Diabetes,"                $135,000","                      $0","3 yrs 0 mth "
"Aldape, Kenneth",University Health Network (Toronto),Operating Grant: Targeting High Fatality Cancers - Innovation Grant,201601TFC,Targeting High Fatality Cancers Innovation Grant,Discovery of molecular targets for treatment of clinically malignant meningioma,"                 $99,997","                      $0","1 yr 0 mth "
"Alibhai, Shabbir M; Allatt, Debora; Culos-Reed, S.Nicole; Perruzza, Fred",University Health Network (Toronto),Catalyst Grant: SPOR Innovative Clinical Trials,201609SCT,Catalyst Grant SPOR Innovative Clinical Trials,Preference-based trials of behavioural interventions: the case of exercise in men with prostate cancer,"                 $99,231","                      $0","1 yr 0 mth "
"Alizadeh Pourbouyeh, Kobra",London Health Sciences Centre Res. Inc. (Ont.),Travel Awards - Institute Community Support,201607ISU,Institute of Circulatory and Respiratory Health,Influence of Hepcidin on Magnetic Resonance Contrast in P19 Cells,"                  $1,000","                      $0","1 yr 0 mth "
"Al-Jaishi, Ahmed",McMaster University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201610GSD,Doctoral Research Awards - B,Methodological Considerations of registry-based cluster-randomized controlled trials in hemodialysis,"                $105,000","                      $0","3 yrs 0 mth "
"Allaire, Andréa",Universit&eacute; de Sherbrooke,Master's Award: Canada Graduate Scholarships,201612GSM,Special Cases - Awards Programs,Mécanisme de résistance aux antiviraux chez le cytomégalovirus humain,"                 $17,500","                      $0","1 yr 0 mth "
"Allaire, Joannie",University of British Columbia,Fellowship - Priority Announcement: Gastroenterology,201611FGA,Fellowships - Post-PhD,IL-37 recruitment of SIGIRR: A novel mechanism to suppress intestinal epithelial cell driven inflammation and microbial dysbiosis in Inflammatory Bowel Disease.,"                      $0","                      $0","2 yrs 0 mth "
"Allan, Douglas W",University of British Columbia,Project Grant,201603PJT,Project Grant Competition,Characterization of the genes and gene regulatory mechanisms that control motor neuron stability and neurotransmission in a Drosophila model.,"                $745,389","                      $0","5 yrs 0 mth "
"Allan, Katherine S",McMaster University,Travel Awards - Institute Community Support,201607ISU,Institute of Circulatory and Respiratory Health,The Effect of Gender On Survival from Sudden Cardiac Death In The Young,"                  $1,000","                      $0","1 yr 0 mth "
"Allard-Chamard, Xavier",Universit&eacute; du Qu&eacute;bec &agrave; Chicoutimi,Master's Award: Canada Graduate Scholarships,201612GSM,Special Cases - Awards Programs,Impact d'un programme d'interventions cliniques auprès des enfants atteints de cancer,"                 $17,500","                      $0","1 yr 0 mth "
"Allingham, John S; Craig, Andrew W; Evans, P A","Queen's University (Kingston, Ontario)",Collaborative Health Research Projects (NSERC partnered),201610CPG,Collaborative Health Research Projects - NSERC Partnered,Development of antibody-drug conjugates that use actin-targeting warheads,"                $248,750","                      $0","3 yrs 0 mth "
"Al-Masslawi, Dawood",University of British Columbia,Travel Awards - Institute Community Support,201601ISU,Institute of Health Services and Policy Research,Adoption of Speech Recognition Technology in Community Healthcare Nursing,"                  $1,500","                      $0","1 yr 0 mth "
"Almeida, Daniel M",McGill University,Doctoral: Vanier Canada Graduate Scholarships,201611CGV,Vanier Canada Graduate Scholarships CIHR,The neuroepigenetic link between childhood abuse and suicide: a single-cell type sequencing approach,"                $150,000","                      $0","3 yrs 0 mth "
"Alphonsus, Khrisha",University of Saskatchewan,Travel Awards - Institute Community Support,201601ISU,CPHA Conference,Examining the Association between Area Level Deprivation and Severity of Vehicle Collisions,"                  $1,500","                      $0","1 yr 0 mth "
"Alquier, Thierry",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Project Grant,201610PJT,Project Grant Competition,Gliopeptidic regulation of hypothalamic neuronal circuitry by endozepines and energy balance,"                $749,700","                      $0","5 yrs 0 mth "
"Altalhi, Wafa",University Health Network (Toronto),Travel Awards - Institute Community Support,201607ISU,Institute of Circulatory and Respiratory Health,Specification of arterial-venous identity in engineered vascularized tissues requires perivascular cells and is impaired in diabetes,"                  $1,000","                      $0","1 yr 0 mth "
"Altier, Christophe",Direct Payment,Canada Research Chairs - CIHR Funded,201610CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $500,000","                      $0","5 yrs 0 mth "
"Amatullah, Hajera",Direct Payment,CIHR Fellowship,201611MFE,Fellowships - Post-PhD,Establishing the role of SP140 in inflammatory bowel disease,"                $150,000","                      $0","3 yrs 0 mth "
"Amerongen, Kelsey D",University of Regina (Saskatchewan),Master's Award: Canada Graduate Scholarships,201612GSM,Special Cases - Awards Programs,The Influence of Intolerance of Uncertainty and Trait Anxiety on Attention,"                 $17,500","                      $0","1 yr 0 mth "
"Amirault, Marni D; Masching, Renee; Stratton, Trevor","Communities, Alliances & Networks (Vancouver)",Catalyst Grant: HIV/AIDS Community Based Research Program - Indigenous Stream,201606CAG,HIV/AIDS Community-Based Research (merged),International Indigenous Knowledge Sharing Team Development,"                 $32,940","                      $0","1 yr 0 mth "
"Amitzi, Leanne",University of British Columbia,Doctoral: Vanier Canada Graduate Scholarships,201611CGV,Vanier Canada Graduate Scholarships CIHR,DDX11 as a potential synthetic lethal target for cancer therapeutics in cells with cohesion mutations,"                $150,000","                      $0","3 yrs 0 mth "
"Anaby, Dana; Aziz, Maia; Cormier, Isabelle; Leduc, Alison J; Gorter, Jan Willem; Hanes, Julia E; Levin, Mindy F",McGill University,Catalyst Grant: SPOR Innovative Clinical Trials,201609SCT,Catalyst Grant SPOR Innovative Clinical Trials,The effectiveness of participation-focused interventions on body functions of youth with physical disabilities: An Interrupted Time Series design,"                 $94,289","                      $0","1 yr 0 mth "
"Ancuta, Petronela",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Project Grant,201610PJT,Project Grant Competition,Exploring the role of the circadian clock in regulating HIV replication and viral reservoir reactivation in Th17 cells,"                $772,650","                      $0","5 yrs 0 mth "
"Andelfinger, Gregor U","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Project Grant,201603PJT,Project Grant Competition,Role of shugoshin-like 1 (SGOL1) in heart development,"                $967,095","                      $0","5 yrs 0 mth "
"Anderson, Christopher M",University of Manitoba,Project Grant,201604PJT,Project Grant Competition,Regulation of brain blood flow by astrocyte-endothelial signaling,"                $100,000","                      $0","1 yr 0 mth "
"Anderson, Colin C",University of Alberta,Project Grant,201603PJT,Project Grant Competition,Co-inhibitory control of tolerance checkpoints,"                $753,035","                      $0","5 yrs 0 mth "
"Anderson, Kelly K",University of Western Ontario,Project Grant,201610PJT,Project Grant Competition,Understanding the Role of the Family Physician in Early Psychosis Intervention: A Mixed Methods Study,"                $550,800","                      $0","3 yrs 0 mth "
"Anderson, Laura N",McMaster University,Op Grant: Analyses of Existing Canadian Cohorts & Databases - Cancer Control,201609AO2,Analyses of existing Canadian cohorts and databases related to Cancer,Trajectories of body mass index and pancreatic cancer risk: Identifying opportunities for primary prevention in early life,"                 $74,422","                      $0","1 yr 0 mth "
"Anderson, Michele K","Sunnybrook Research Institute (Toronto, Ontario)",Project Grant,201610PJT,Project Grant Competition,Transcriptional regulation of gamma delta T-cell development and functional diversification,"                $860,625","                      $0","5 yrs 0 mth "
"Angel, Jonathan B; Grant, Michael D",Ottawa Hospital Research Institute,Planning and Dissemination Grant - Institute Community Support,201601PCS,Planning and Dissemination - HIV/AIDS and/or STBBIs,The Road Ahead: HIV Vaccines,"                 $15,000","                      $0","1 yr 0 mth "
"Angers, Stephane; Sidhu, Sachdev S",University of Toronto,Project Grant,201603PJT,Project Grant Competition,Targeting Frizzled proteins in RNF43 mutant cancers.,"              $1,005,320","                      $0","5 yrs 0 mth "
"Angers, Stephane",University of Toronto,Operating Grant: Targeting High Fatality Cancers - Innovation Grant,201601TFC,Targeting High Fatality Cancers Innovation Grant,Identification of GBM genetic wiring vulnerabilities.,"                $100,000","                      $0","1 yr 0 mth "
"Anis, Aslam H; Thabane, Lehana",University of British Columbia,Planning and Dissemination Grant - Institute Community Support,201601PCS,Planning and Dissemination - HIV/AIDS and/or STBBIs,"CIHR Canadian HIV Trials Network Prevention of Mother to Child Transmission Workshop: AIDS 2016, Durban, South Africa, International Post-doctoral Fellowship Satellite Symposium","                 $15,000","                      $0","1 yr 0 mth "
"Anis, Aslam H",University of British Columbia,Project Grant,201610PJT,Project Grant Competition,"The pricing of generic drugs and its impact on market structure, competitiveness and security of supply","                $240,975","                      $0","3 yrs 0 mth "
"Anjum, Zoha",University of Toronto,"Undergraduate: Mobility, musculoskeletal health and arthritis - ICS",201601SMA,Summer Studentships in Musculoskeletal Health,Development of diet-induced obesity model of Lyme arthritis,"                  $5,000","                      $0","0 yr 4 mths "
"Anthony, Samantha J",Hospital for Sick Children (Toronto),Patient-Oriented Research Collaboration Grants,201612PEG,Patient Engagement - Collaboration Grants (SPOR),Measuring what Matters: Integrating Patient-Reported Outcomes into Clinical Practice - A Consensus Conference,"                 $24,961","                      $0","1 yr 0 mth "
"Antoniou, John; Mwale, Fackson",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Project Grant,201603PJT,Project Grant Competition,Short Link N as a therapeutic agent for intervertebral disc degeneration.,"                $749,211","                      $0","5 yrs 0 mth "
"Araya, Roberto",Universit&eacute; de Montr&eacute;al,Project Grant,201610PJT,Project Grant Competition,Dendritic mechanisms for cortical associations in layer 5 pyramidal neurons from a mouse model of Fragile X syndrome.,"                $753,525","                      $0","5 yrs 0 mth "
"Arbel, Ifah",Baycrest Centre for Geriatric Care (Toronto),Travel Awards - Institute Community Support,201601ISU,Summer Program in Aging,Supporting spousal caregivers of people with dementia living at home: Development of an individualized management approach.,"                      $0","                      $0","1 yr 0 mth "
"Arbour, Laura T",University of British Columbia,Planning and Dissemination Grant - Institute Community Support,201601PCS,Planning and Dissemination - IIPH,Bringing it Home:  A Gathering to Share Results and Experiences of a Decade of Community-Research Partnership and Plan for Next Steps,"                 $11,510","                      $0","1 yr 0 mth "
"Arbour, Laura T",University of British Columbia,Project Grant,201610PJT,Project Grant Competition,"Long QT syndrome in Northern British Columbia: Gene-gene interaction, life course differences, and implications for safe management","                $677,024","                      $0","4 yrs 0 mth "
"Arbour, Laura T; Swayne, Leigh A",University of British Columbia,Project Grant,201611PJT,Project Grant Competition,"Understanding the population, individual, and cellular effects of a novel ANK2 mutation associated with Long QT syndrome and structural heart disease in a First Nations Community of Northern British Columbia","                $100,000","                      $0","1 yr 0 mth "
"Archambault, Patrick",Universit&eacute; Laval,Embedded Clinician Researcher Salary Award - Central Canada,201603TI3,Other : Embedded Clinician Researcher Salary Award,Supporting the creation of a LEARNing INteGrated health system to mobilize context-adapted knowledge with a Wiki platform to Improve the transitions of frail Seniors from emergency Departments to the cOMmunity: the LEARNING WISDOM program,"                $300,000","                      $0","4 yrs 0 mth "
"Archambault, Patrick; Paré, Daniel",Universit&eacute; Laval,Project Grant,201610PJT,Project Grant Competition,Supporting the creation of a LEARNing INteGrated health system to mobilize context-adapted knowledge with a Wiki platform to Improve the transitions of frail Seniors from from hospitals and emergency Departments to the cOMmunity: the LEARNING WISDOM Phase II scale-up project,"              $1,468,800","                      $0","4 yrs 0 mth "
"Archambault, Philippe",McGill University,Planning and Dissemination Grant - Institute Community Support,201608PCS,Planning and Dissemination - IMHA,International Conference on Virtual Rehabilitation 2017,"                 $10,000","                      $0","1 yr 0 mth "
"Archambault, Vincent",Universit&eacute; de Montr&eacute;al,Project Grant,201610PJT,Project Grant Competition,Mechanisms Coordinating Polo Kinase Activity and Localization in Cell Division,"                $906,525","                      $0","5 yrs 0 mth "
"Argento, Elena",University of British Columbia,Travel Awards - Institute Community Support,201601ISU,HIV/AIDS and/or other Sexually Transmitted and Blood-borne Infections (STBBIs).,"HIV and Socio-Structural Predictors of Initiating Crystal Methamphetamine Injection among Sex Workers in Vancouver, Canada","                  $2,500","                      $0","1 yr 0 mth "
"Armstrong, Heather L",University of British Columbia,CIHR Fellowship,201611MFE,Health Research Training A - Post-PhD (HTA),"Sexual risk behaviour and substance use among bisexual men who have sex with men in Vancouver, Canada: A longitudinal cohort analysis","                 $90,000","                      $0","2 yrs 0 mth "
"Arnold, Douglas L",McGill University,Project Grant,201610PJT,Project Grant Competition,Repeated Demyelination as an MRI Marker of Progressive Multiple Sclerosis,"                $359,549","                      $0","3 yrs 0 mth "
"Arrowsmith, Cheryl H",University Health Network (Toronto),Foundation Grant,201610FDN,Foundation Grant,Characterization and Modulation of Methylation-Mediated Signaling Networks in Health and Disease,"              $1,966,469","                      $0","7 yrs 0 mth "
"Arsenault, Benoit",Universit&eacute; Laval,Project Grant,201604PJT,Project Grant Competition,Elucidating the role of lipoprotein(a) in calcific aortic valve stenosis: a family-based study using novel proteomic and imaging approaches,"                $100,000","                      $0","1 yr 0 mth "
"Arts, Eric J",University of Western Ontario,Operating Grant: Innovative Biomedical and Clinical HIV/AIDS Research,201606IBC,Innovative Biomedical and Clinical HIV/AIDS Research,The role of envelope glycosylation on HIV-1 transmission efficiency,"                $250,000","                      $0","1 yr 6 mths "
"Arts, Eric J",University of Western Ontario,Project Grant,201610PJT,Project Grant Competition,Activating latent HIV with autologous activating HIV vector (ACT-VEC),"                $849,150","                      $0","5 yrs 0 mth "
"Asada, Yukiko; Hurley, Jeremiah E",Dalhousie University (Nova Scotia),Catalyst Grant: Analysis of CLSA Data,201608ACD,Catalyst Grant: Analysis of CLSA Data,"Cross-country comparison of equity in successful aging in Canada, France, and Japan","                 $70,000","                      $0","1 yr 0 mth "
"Asbridge, Mark",Dalhousie University (Nova Scotia),Operating Grant: Analyses of Existing Cohorts & Databases - IHDCYH,201609AO1,Analyses of Existing Canadian Cohorts & Databases - Reproductive Maternal & Child Health,"Adolescent injury, substance use, and mental health: An exploration of rates, determinants, and comorbidities in Canadian survey data","                 $69,909","                      $0","1 yr 0 mth "
"Ashbolt, Nicholas J",University of Alberta,Working Groups on Antimicrobial Resistance,201606WGA,Special Cases,Bridging the gap between exposure to AMR in the environment and impact to human health,"                 $34,799","                      $0","1 yr 0 mth "
"Ashbolt, Nicholas J; Charrois, Jeffrey W; LeChevallier, Mark; McFadyen, Stéphanie; Ruecker, Norma J; Tymensen, Lisa; Ensminger, Alexander W; Jardine, Cynthia; Medema, Gertjan; Neumann, Norman F",University of Alberta,Team Grant: Environments and Health: Intersectoral Prev Research - Urban form,201607IP5,Team Grant: Environments and Health: Intersectoral Prevention Research,"Developing a Framework for Wastewater Reuse in Canada: Using Quantitative Microbial Risk Assessment, Risk Communication, and Community Engagement for Evaluating Water-Fit-For-Purpose Reuse","              $1,899,693","                $100,254","5 yrs 0 mth "
"Ashdown-Franks, Garcia Lorraine",University of Toronto,Master's Award: Canada Graduate Scholarships,201612GSM,Special Cases - Awards Programs,Advancing Research on Physical Activity and Severe and Persistent Mental Illness,"                 $17,500","                      $0","1 yr 0 mth "
"Asztalos, Elizabeth V; Barrington, Keith J; Lodha, Abhay K; Tarnow-Mordi, William","Sunnybrook Research Institute (Toronto, Ontario)",Project Grant,201610PJT,Project Grant Competition,Does bovine lactoferrin (bLF) improve morbidity-free survival and severe retinopathy in very low birthweight infants? The Lactoferrin Infant Feeding Trial (LIFT).,"              $1,185,750","                      $0","5 yrs 0 mth "
"Atkins, Michael H",University Health Network (Toronto),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201610GSD,Doctoral Research Awards - A,Modeling human embryonic hematopoietic development with pluripotent stem cells,"                $105,000","                      $0","3 yrs 0 mth "
"Atkinson, Katherine",Direct Payment,Doctoral Award - Doctoral Foreign Study Award (DFSA),201610DFS,Doctoral Research Awards - B,Using a novel Pan-Canadian mobile immunization platform to assess and improve national vaccine coverage,"                $105,000","                      $0","3 yrs 0 mth "
"Attisano, Liliana",University of Toronto,Project Grant,201603PJT,Project Grant Competition,Defining the role of the kinome in regulating regenerative signalling pathways in colorectal cancer,"                $886,820","                      $0","5 yrs 0 mth "
"Atzema, Clare L","Sunnybrook Research Institute (Toronto, Ontario)",Project Grant,201610PJT,Project Grant Competition,Atrial Fibrillation in the Emergency Room (The AFTER Study): Prospective validation of the clinical decision instruments,"                $348,074","                      $0","3 yrs 0 mth "
"Auais, Mohammad","Queen's University (Kingston, Ontario)",Travel Awards - Institute Community Support,201601ISU,Summer Program in Aging,"How to help frail older adults live well in their communities: An international longitudinal study of determinants of mobility, participation, and health-related quality of life","                    $500","                      $0","1 yr 0 mth "
"Auais, Mohammad","Queen's University (Kingston, Ontario)",CIHR Fellowship,201611MFE,Allied Health Professionals - Fellowships,Understanding the Role of Psychological Factors in Predicting Hip Fractures and Functional Recovery,"                $165,000","                      $0","3 yrs 0 mth "
"Aubrecht, Catherine M",Mount Saint Vincent University (Halifax),Travel Awards - Institute Community Support,201601ISU,Summer Program in Aging,2016 Summer Program on Aging,"                    $730","                      $0","1 yr 0 mth "
"Auclair-Ouellet, Noémie",University of Calgary,CIHR Fellowship,201611MFE,Allied Health Professionals - Fellowships,Functional neuroimaging and behavioural study for the identification of language markers contributing to an earlier and more accurate detection of cognitive impairment in Parkinson's disease,"                $165,000","                      $0","3 yrs 0 mth "
