Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Gifford, Wendy A; Muckle, Wendy L; Almost, Joan; Phillips, J. Craig",University of Ottawa,Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Adapting a holistic program to support the mental health and wellness of front line workers providing care to homeless and street communities,"                $197,250","                      $0","1 yr 0 mth "
"Halperin, Scott A",Dalhousie University (Nova Scotia),COVID-19 Legal Frameworks for Vaccination Research Rapid Response,202007CLF,Special Cases,"Trust, Acceptance and Sufficiency: Law as a Barrier to, and Enabler of, Routine and Responsive Immunization including COVID-19A","                      $0","                      $0","1 yr 0 mth "
"Hatcher, Simon; Kaluzienski, Mark",Ottawa Hospital Research Institute,Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,A cohort study of Covid-19 test positive and negative patients to detect and provide early treatment for mental health disorders,"                 $99,823","                      $0","1 yr 0 mth "
"Hayashi, Kanna; Kendall, Perry; DeBeck, Kora A","Simon Fraser University (Burnaby, B.C.)",Op Gr: COVID-19 MH & Substance Use - Understanding Rapid System Transformations,202007MS1,COVID-19 Mental Health & Substance Use Service Needs and Delivery,"Evaluation of innovative risk mitigation services in the context of dual crises of COVID-19 and overdose among people who use opioids in Vancouver, BC","                $149,520","                      $0","1 yr 0 mth "
"Huang, Wei-Hsiang",Research Institute of the McGill University Health Centre,Operating Grant: SickKids-CIHR-IHDCYH New Investigator Grants,202007SKF,Special Cases,Determine how somatic gene deletion causes disordered childhood brain development,"                $279,560","                      $0","3 yrs 0 mth "
"Hynie, Michaela; Agic, Branka; Mckenzie, Kwame J","York University (Toronto, Ontario)",Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Promising Practices in Accessing Virtual Mental Health:  Supporting Refugees during COVID-19,"                 $79,031","                      $0","1 yr 0 mth "
"Hyshka, Elaine; Dong, Kathryn A",University of Alberta,Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Responding to dual public health crises in the Emergency Department: Advancing patient-centered care for people who use opioids during COVID-19,"                $196,366","                      $0","1 yr 0 mth "
"Kitzler, Thomas M",McGill University,Operating Grant: SickKids-CIHR-IHDCYH New Investigator Grants,202007SKF,Special Cases,A comprehensiveapproach to studygenetic causes ofchronic kidney disease,"                      $0","                      $0","3 yrs 0 mth "
"Korczak, Daphne; Martinussen, Rhonda L",Hospital for Sick Children (Toronto),Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,"Population-based virtual mental health interventions for children, youth and families during COVID-19: If we build it, will they come?","                $199,635","                      $0","1 yr 0 mth "
"Kozloff, Nicole; Baluyut, Crystal; Bromley, Sarah J; Barwick, Melanie A; Crawford, Allison; Tempelaar, Wanda; Voineskos, Aristotle N",Centre for Addiction and Mental Health (Toronto),Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,e-NAVIGATE: Adapting evidence-based early psychosis intervention services for virtual delivery,"                 $96,689","                      $0","1 yr 0 mth "
"Kwan, Matthew; Munn, Catharine J",Brock University (Ontario),Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Evaluation of Archway: A Guided Program for First-Year Student Success and Mental Health and Wellbeing,"                $156,000","                      $0","1 yr 0 mth "
"Lamb, Christina",University of Alberta,Operating Grant: SickKids-CIHR-IHDCYH New Investigator Grants,202007SKF,Special Cases,Exploring the lived experience of death and dying for mature minors in Canada.,"                      $0","                      $0","3 yrs 0 mth "
"Landry, Michel D",University of Toronto,"Needs, Gaps and Opportunities Assessments in Health Services and Policy",200712NGA,Health Policy & Systems Management Research,"A National Needs, Gaps and Opportunities Assessment (NGOA) of Research Activities and Capacity Regarding Access to Rehabilitation Services Across the Continuum of Care","                 $93,198","                      $0","1 yr 0 mth "
"Lohman, Alexander W",University of Calgary,Operating Grant: SickKids-CIHR-IHDCYH New Investigator Grants,202007SKF,Special Cases,"Repetitive, mild traumatic braininjuries during adolescence altermicroglia-dependent synapticpruning","                      $0","                      $0","3 yrs 0 mth "
"Lunsky, Yona J; Durbin, Anna; Lake, Johanna; Thakur, Anupam",Centre for Addiction and Mental Health (Toronto),Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Supporting the mental health needs of adults with developmental disabilities and their families during COVID-19: A national capacity building project,"                $199,996","                      $0","1 yr 0 mth "
"Matheson, Flora I; Almond, Katie; Mashford-Pringle, Angela",Unity Health Toronto,Op Gr: COVID-19 MH/Substance Use-Understanding Rapid System Transformation - IHR,202007MS4,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Assessing mental health and substance use needs and service disruptions for people released from custody during the COVID-19 pandemic.,"                $100,000","                      $0","1 yr 0 mth "
"McLane, Patrick; Healy, Bonnie A; Henderson, Rita I",University of Alberta,Op Gr: COVID-19 MH/Substance Use-Understanding Rapid System Transformation - IHR,202007MS4,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Opioid Use Disorder Care during COVID-19 Disruptions,"                $199,806","                      $0","1 yr 0 mth "
"Moe, Jessica; Davison, Carolyn; Buxton, Jane; Salmon, Amy L; Slaunwhite, Amanda K",University of British Columbia,Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Preventing Opioid Deaths due to COVID Related Increase in Smoking Illicit Substances (Preventing OD CRISIS),"                $200,000","                      $0","1 yr 0 mth "
"Moretti, Marlene M; BARONE, LAVINIA; Gallegos, Julia; Osman, Fatumo; Pasalich, Dave; Pascuzzo, Katherine; Ranahan, Patti; Theron, Linda C","Simon Fraser University (Burnaby, B.C.)",Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Reducing Risk and Promoting Health Among Vulnerable Teens and their Families in the Context of COVID-19:  A Multisite National and International Implementation and Evaluation Study,"                $199,625","                      $0","1 yr 0 mth "
"Nolan, Robert P",University Health Network (Toronto),Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,"A Virtual Community promoting mental Health, psychosocial Adjustment, and peer supporT (vCHAT) for patients living with increased risk for COVID-19","                $199,049","                      $0","1 yr 0 mth "
"O'Connell, Megan E; Poole, Lisa; Haase, Kristen",University of Saskatchewan,Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Socialization Intervention and Mental Health Monitoring for Older Adults in the Era of Physical Distancing due to COVID-19,"                $174,577","                      $0","1 yr 0 mth "
"Olthuis, Janine V; Wozney, Lori M; Pencer, Alissa",University of New Brunswick (Fredericton),Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,"Development, implementation, and evaluation of equitable and effective e-mental health care delivery for parents and care givers struggling with anxiety and depression arising during the COVID-19 pandemic: improving access and matching services to need.","                $144,696","                      $0","1 yr 0 mth "
"Patte, Karen",Brock University (Ontario),Operating Grant: SickKids-CIHR-IHDCYH New Investigator Grants,202007SKF,Special Cases,Mental health effects of COVID-19 onCanadian adolescents over time: amixed methods study,"                      $0","                      $0","3 yrs 0 mth "
"Phillips, Jennifer L; Nikolitch, Katerina",University of Ottawa Institute of Mental Health Research,Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,An examination of the impact of COVID-19 on the mental health of Canadian medical residents,"                $101,540","                      $0","1 yr 0 mth "
"Risling, Tracie L; Strudwick, Gillian",University of Saskatchewan,Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Advancing Digital Connectivity to Support Population Mental Health during COVID-19,"                $170,487","                      $0","1 yr 0 mth "
"Rizvi, Sakina",Unity Health Toronto,Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,"Mitigating suicide risk during the COVID-19 pandemic via telehealth using an intensive single session of ""Brief Skills for Safer Living""","                $193,000","                      $0","1 yr 0 mth "
"Roberge, Pasquale; Beaulieu, Marie-Claude; Vasiliadis, Helen-Maria",Universit&eacute; de Sherbrooke,Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Transdiagnostic internet cognitive-behavior therapy for mixed anxiety and depressive disorders in primary care: A dissemination and implementation study,"                $200,000","                      $0","1 yr 0 mth "
"Saunders, Natasha R; Toulany, Alene",Hospital for Sick Children (Toronto),Op Gr: COVID-19 MH & Substance Use - Understanding Rapid System Transformations,202007MS1,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Equity of virtual mental health care uptake for children and youth during the COVID-19 pandemic.,"                 $87,756","                      $0","1 yr 0 mth "
"Schwartz, Kelly D; Holowka, Andrea; Arnold, Paul D; Exner-Cortens, Deinera M; Makarenko, Erica; Mcmorris, Carly A",University of Calgary,Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Screening Student Resiliency and Mental Health Indicators During School Re-Entry,"                $199,087","                      $0","1 yr 0 mth "
"Sloan, Matthew E",Centre for Addiction and Mental Health (Toronto),Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Remote Treatment of Alcohol Withdrawal: A Pilot Study,"                 $93,076","                      $0","1 yr 0 mth "
"Souleymanov, Roustam; McLeod, Albert; Lorway, Robert R",University of Manitoba,Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,"Mental Health, Substance Use, and Service Needs, Access, and Delivery among Two-Spirit, Gay, Bisexual, Queer, and Other Men Who Have Sex with Men in Manitoba","                $175,000","                      $0","1 yr 0 mth "
"Sproule, Beth A; Hyland, Sylvia M",Centre for Addiction and Mental Health (Toronto),Op Gr: COVID-19 MH & Substance Use - Understanding Rapid System Transformations,202007MS1,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Best practices for pharmacists in medication management for opioid use disorder -  expanding access and optimizing integration of care during COVID-19 pandemic and going forward,"                $167,795","                      $0","1 yr 0 mth "
"Stewart, Moira A; Terry, Amanda L; Thind, Amardeep",University of Western Ontario,"Needs, Gaps and Opportunities Assessments in Health Services and Policy",200712NGA,Health Policy & Systems Management Research,"Primary Health Care Electronic Health Records: A National Study on Needs, Gaps, and Opportunities","                 $99,803","                      $0","1 yr 0 mth "
"Stewart, Sherry H; Baron, Jonnie-Lyn; Conrod, Patricia; Keough, Matthew T; Krank, Marvin D; Thompson, Kara D",Dalhousie University (Nova Scotia),Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Personality as a predictor of emerging adults' poor adherence and psychological distress to public health measures for controlling COVID-19 viral spread: Empirical evidence and intervention efficacy,"                $200,000","                      $0","1 yr 0 mth "
"Stinson, Jennifer N; Noel, Melanie E",Hospital for Sick Children (Toronto),Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,"Stepped care solutions to reduce impact of the COVID-19 pandemic on youth living with chronic pain, their families, and health care providers: A pan-Canadian study.","                $200,000","                      $0","1 yr 0 mth "
"Tanuseputro, Peter; Hensel, Jennifer M; Sood, Manish M",Ottawa Hospital Research Institute,Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Protecting and improving the mental health of physicians during and after the COVID-19 pandemic,"                $199,811","                      $0","1 yr 0 mth "
"Thombs, Brett D; Benedetti, Andrea; Culos-Reed, S.Nicole; Kwakkenbos, Linda",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Op Gr: COVID-19 MH & Substance Use - Understanding Rapid System Transformations,202007MS1,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Identification of Factors to Improve Effectiveness and Implementation of a Multi-faceted COVID-19 Mental Health Intervention: Follow-up to the SPIN-CHAT Trial,"                 $89,901","                      $0","1 yr 0 mth "
"Thombs, Brett D; Benedetti, Andrea",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Op Gr: COVID-19 MH & Substance Use - Understanding Rapid System Transformations,202007MS1,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Identifying Effective Mental Health Interventions and Populations in Need: A COVID-19 Living Systematic Review,"                $199,836","                      $0","1 yr 0 mth "
"Tu, Karen; Selby, Peter L",North York General Hospital (Toronto),Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Evaluating the impact of COVID-19 pandemic on primary care using real world data: focus mental health,"                $200,000","                      $0","1 yr 0 mth "
"Turner, Brianna J; Sirotich, Frank; Lalonde, Christopher E; Paterson, Theone",University of Victoria (British Columbia),Op Gr: COVID-19 MS/Substance Use - Matching Access to Service with Needs - IHR,202007MS6,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Tracking the Prevalence and Incidence of Modifiable Suicide Risk Factors During the COVID-19 Pandemic to Inform Targeted Suicide Prevention in British Columbia,"                $139,894","                      $0","1 yr 0 mth "
"Vachon, Mélanie; Cory, Shelly",Universit&eacute; du Qu&eacute;bec &agrave; Montr&eacute;al,Op Gr: COVID-19 MH & Substance Use - Understanding Rapid System Transformations,202007MS1,COVID-19 Mental Health & Substance Use Service Needs and Delivery,"""J'accompagne COVID-19"": un projet de recherche action participative mettant à l'épreuve une modalité de soutien virtuelle innovante développée selon le modèle des communautés compatissantes afin de comprendre et prévenir le deuil compliqué en contexte de pandémie","                 $75,667","                      $0","1 yr 0 mth "
"Vanderwal, Tamara",University of British Columbia,Operating Grant: SickKids-CIHR-IHDCYH New Investigator Grants,202007SKF,Special Cases,Naturalistic brain imaging of childhood-onset Obsessive-Compulsive Disorder,"                      $0","                      $0","3 yrs 0 mth "
"Van Lieshout, Ryan J",McMaster University,Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Online 1-Day Cognitive Behavioural Therapy-Based Workshops for Postpartum Depression,"                $199,567","                      $0","1 yr 0 mth "
"Vasiliadis, Helen-Maria; Gilbert, Michel; Mantler, Edward R",Universit&eacute; de Sherbrooke,Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Mental health planning in the era of a pandemic: appropriately matching mental health needs with resources across Canada through a rapid assessment of COVID-19's impact on adults and older adults.,"                $200,000","                      $0","1 yr 0 mth "
"Vigo, Daniel V; Yatham, Lakshmi N",University of British Columbia,Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Predicting the risk of developing mental and substance use disorders due to COVID-19: machine learning applied to health service utilization data to facilitate access to effective treatments.,"                $199,860","                      $0","1 yr 0 mth "
"Waegemakers Schiff, Jeannette; Jones, Alana R",University of Calgary,Op. Grant: COVID-19 MS & Substance Use - Matching Access to Service with Needs,202007MS3,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Traumatic stress and  Mental Health Impacts  of the COVID-19 Pandemic on Front-Line Workers in Homeless Services,"                $187,556","                      $0","1 yr 0 mth "
"Wells, Samantha L; Linklater, Renee",Centre for Addiction and Mental Health (Toronto),Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Serv/Deliv. - IHR,202007MS5,COVID-19 Mental Health & Substance Use Service Needs and Delivery,The First Nations Wellness Initiative: A Community-Driven Approach to Promoting Mental Wellness in the Context of the COVID-19 Pandemic,"                $100,000","                      $0","1 yr 0 mth "
"Wendt, Dennis C; Marsan, Stéphanie M; Brunelle, Caroline; Mushquash, Christopher J; Stewart, Sherry H",McGill University,Op Gr: COVID-19 MH/Substance Use-Understanding Rapid System Transformation - IHR,202007MS4,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Substance use disorder treatment transformations due to the COVID-19 pandemic: Impact on Indigenous patients and communities,"                $157,124","                      $0","1 yr 0 mth "
"Williams, Tricia; Szatmari, Peter; Anagnostou, Evdokia",Hospital for Sick Children (Toronto),Op Gr: COVID-19 MH/SU - Developing Innovative Adaptations of Services/Delivery,202007MS2,COVID-19 Mental Health & Substance Use Service Needs and Delivery,Stepping up to COVID-19: Examining a virtual mental health stepped care approach to addressing needs of at-risk children and families,"                $200,000","                      $0","1 yr 0 mth "
"Zwicker, Jennifer D; Lai, Jonathan; Martens, Rachel E; Nicholas, David B; Shikako-Thomas, Keiko",University of Calgary,Op Gr: COVID-19 MS/Substance Use - Matching Access to Service with Needs - IHR,202007MS6,COVID-19 Mental Health & Substance Use Service Needs and Delivery,"Nothing without us: Towards inclusive, equitable COVID-19 policy responses for youth with disabilities and their families","                $199,650","                      $0","1 yr 0 mth "
