"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"15","Ministry of Earth Sciences","Investigation on marine fouling & wood boring organisms in Machilipatnam Ports, Andhra Pradesh","M. Balaji","Andhra University"," ",1323990,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_15"
"16","Ministry of Earth Sciences","Isolation of antimicrobial compounds from Seahorses","S. Ravichandran","Annamalai University"," ",1700640,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_16"
"17","Ministry of Earth Sciences","Isolation, purification & characterization of trypsin from fish visceral wastes of fish processing industries","B.K. Sarojini","Mangalore University","Nadupadavu, P.O. Kairangala",3017252,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_17"
"18","Ministry of Earth Sciences","Microalgal culturing Laboratory development at Ocean & Atmospheric Science & Technology Cell, Andhra University as a core facility","N.S. Sarma","Andhra University"," ",1362000,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_18"
"19","Ministry of Earth Sciences","Oceanic micro environment & variation in human genomic polymorphic  loci","G. Paddaiah","Andhra University"," ",2996820,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_19"
"20","Ministry of Earth Sciences","Physiological mechanisms underlying survival & growth of Penaeus mondon (Fabricius) cultured in low saline waters","D.C. Reddy","Annamalai University"," ",1669075,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_20"
"21","Ministry of Earth Sciences","Publishing a monograph on seahorses & piperfishes of India","S. Rajagopal","Annamalai University"," ",458000,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_21"
"22","Ministry of Earth Sciences","Screening of Marine action bacteria for Bioactive compounds from the semimetals of Bay of Bengal","K.P. Dorothy","Andhra University"," ",1555060,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_22"
"23","Ministry of Earth Sciences","Studies on diversity & ecology of Ascidians of the Gulf of Mannar, Southeast Coast of India","G. Ananthan","Annamalai University"," ",1509500,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_23"
"24","Ministry of Earth Sciences","Studies on phosphate solubilizing homophiles & alkaliphilles from marine and coastal ecosystems as potential biofertilizers for saline soils","S. Borkar","Goa University","College of Arts & Science, Farmagudi",1187060,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_24"
"25","Ministry of Earth Sciences","Study on carbon capture & storage by mangroves of Indian Sundarbans","A. Mitra","Calcutta University","35, B.C. Road",3622500,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_25"
"26","Ministry of Earth Sciences","To study the biodiversity of microbes  in the deep water corals of Andman & Nicobar Islands","S.K. Das","Berhampur University","Department of Botany",1986800,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_26"
"27","Ministry of Earth Sciences","A novel class of porous nanostructured semiconductor aerogel: Potential materials for removal of heavy metals from contaminated water","K. Basavaiah","Andhra University"," ",416000,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_27"
"28","Ministry of Earth Sciences","Development studies of biosorption of heavy metals from industrial waste liquors using immobilized Marine Algae","C.V.R.C. Murthy","Andhra University"," ",1282540,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_28"
"29","Ministry of Earth Sciences","Evolving an X-ray diffraction method for quantification of clay minerals in sediments & its applications for the study of coastal & continental margin sediments of Western India","C. Krishnaiah","Mangalore University"," ",1678800,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_29"
"30","Ministry of Earth Sciences","A study on coastal Geomorphologucal & neo-tectonic controls on the localization of placer mineral deposits along Bhimunipatnam-Itchapuram, North Coastal,  Andhra Pradesh","M.J. Rao","Andhra University"," ",1292950,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_30"
"31","Ministry of Earth Sciences","Diagnostic studies of Northeast monsoon over South India & neighboring seas using MMS","O.S.R.U. Bhanukumar","Andhra University"," ",1555240,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_31"
"32","Ministry of Earth Sciences","Elemental geochemistry & partitioning patterns in sediment cores of Cauvery River East Coast of India in Andhra Pradesh","D.R. Reddy","Delta Studies Institute","Sivajipalem",1024060,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_32"
"33","Ministry of Earth Sciences","Geochemical modelling of East of East coast Bauxite deposit of Orissa & Andhra Pradesh using neural networks","K. Viswanath","Andhra University"," ",1046100,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_33"
"34","Ministry of Earth Sciences","Late quaternary paleoveanography of Southern Ocean","A.C. Narayana","Hyderabad University"," ",1712810,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_34"
"35","Ministry of Earth Sciences","Tracing climate variability from Coral Reefs of India","R. Ramesh","Annamalai University"," ",2077000,36,"2008-09","MOES","Indian Rupees","Months","MOES_2008-09_35"
"36","Ministry of Earth Sciences","River dynamics & flood risk evaluation of the Kosi river, north Bihar plains integrated approach","R. Sinha","Indian Institute of Technology (K)","Department of Civil Engineering",14100000,36,"2009-10","MOES","Indian Rupees","Months","MOES_2009-10_1"
"37","Ministry of Earth Sciences","Research, education & manpower development in the discipline of Earth Processes","C.S. Manohar","Indian Institute of Science","Centre for Earth Sciences",117100000,60,"2009-10","MOES","Indian Rupees","Months","MOES_2009-10_2"
"38","Ministry of Earth Sciences","Study of contamination of earth (Soil & ground water) through leaching of sewage waste from heavily loaded unlined drains in Delhi","T. Jindal","Amity University","Amity Institute for Environmental Toxicology, Safety & Management",5630000,36,"2009-10","MOES","Indian Rupees","Months","MOES_2009-10_3"
"39","Ministry of Earth Sciences","Development of a framework for Systematic Model Diagnosis","K.A. Rao","Indian Institute of Technology (D)","Centre for Atmospheric Sciences, Hauz Khas",5370000,48,"2009-10","MOES","Indian Rupees","Months","MOES_2009-10_4"
"40","Ministry of Earth Sciences","Monsoon driven changes as preserved in marine sediments off Gujarat & Konkan Coasts during the past 20 Kyr.","M.K. Panigrahi","Indian Institute of Technology (Kharagpur)","Departmentof Geology & Geophysics",3923000,36,"2010-11","MOES","Indian Rupees","Months","MOES_2010-11_1"
"41","Ministry of Earth Sciences","L-moments based regional extreme rainfall & flood frequency analysis for Hydro-Meteorological sub zones 2(b) & 2(c) of India","P. Choudhury","National Institute of Technology (Silchar)","Department of Civil Engineering",3083000,36,"2010-11","MOES","Indian Rupees","Months","MOES_2010-11_2"
"42","Ministry of Earth Sciences","Impact assessment  economic benefits of weather & marine services","R. Venkatesan","National Council of Applied Economic Research","Parisila Bhawan, 11, Indraprastha Estate",4900000,5,"2010-11","MOES","Indian Rupees","Months","MOES_2010-11_3"
"43","Ministry of Earth Sciences","To develop a long term multidisciplinary programme in the area of Marine Resource Development & Management (MRDM)","M.K. Panigrahi","Indian Institute of Technology (Kharagpur)","Department of Geology & Geophysics",40900000,36,"2010-11","MOES","Indian Rupees","Months","MOES_2010-11_4"
"44","Ministry of Earth Sciences","Design & development of a unified modelling system for seamless weather & climate predictions of monsoons","O.P. Sharma","Indian Institute of Technology (Delhi)","Centre for Atmospheric Sciences. Hauz Khas",45800000,48,"2010-11","MOES","Indian Rupees","Months","MOES_2010-11_5"
"45","Ministry of Earth Sciences","Fine particles over an ecologically sensitive zone - source apportionment, visibility & climate effects","R.S. Raman","Indian Institute of Science Education & Research","Department of Earth & Environmental Sciences, ITI Gas Rahat Building, Govindpura",5687000,36,"2010-11","MOES","Indian Rupees","Months","MOES_2010-11_6"
"46","Ministry of Earth Sciences","Physicochemical characterization of aerosol & source apportionment in mid-Brahmaputra plain in Assam: A modeling approach","R.R. Hoque","Tezpur University","Department of Ewnvironment Science",6965000,36,"2010-11","MOES","Indian Rupees","Months","MOES_2010-11_7"
"47","Ministry of Earth Sciences","Collaborative programme to study the impacts of climate change on human natural & spatial environments","A. Vyas","Centre for Environment Planning & Technology (CEPT)","K.L. Campus, University Road, Navrangpura",10100000,36,"2010-11","MOES","Indian Rupees","Months","MOES_2010-11_8"
"48","Ministry of Earth Sciences","Accelerator Mass Spectrometry (AMS) measurement facility for 14C","S. Chopra","Inter University Accelerator Centre","JNU New Campus, Aruna Asaf Ali Marg",166900000,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_1"
"49","Ministry of Earth Sciences","Aetiology of monodon slow growth syndrome an emerging disease in cultured Shrimp","P. Janakiram","Andhra University","Department of Marine Living Resouce",1125310,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_2"
"50","Ministry of Earth Sciences","An investigation on Dopamine from Puffer fish (family) Tetraodontidate along the Paragipettai coast","M. Arumugam","Annamalai University","Centre for Advance Study in Marine Biology, Faculty of Marine Sciences",1700390,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_3"
"51","Ministry of Earth Sciences","Assessing the impacts of climate & land cover changes on Hydrology","S. Aromshoo","Kashmir University"," ",6524400,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_4"
"52","Ministry of Earth Sciences","Biodiversity of free living Nematodes from shallon marine & coastal environmental of India","O.J. Fernando","Annamalai University","Department of Earth Sciences & CAS in Marine Biology",1483500,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_5"
"53","Ministry of Earth Sciences","Biogeochemical control & feedbacks on primary production in the N.E. Coast of Bay of Bengal off Mahanadi Estuary, Orissa","T.J. Jana","Calcutta University","Department of Marine Sciences, 35, B.C. Road",2003200,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_6"
"54","Ministry of Earth Sciences","Biology & culture of sea from Indian water","S. Rajagopal","Annamalai University","Centre for Advanced Study in Marine Biology",2467210,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_7"
"55","Ministry of Earth Sciences","Centre for Excellence in Marine Microbiology at Annamalai University Tamil Nadu","T.B. Subramanian","Annamalai University","Department of  Ocean Science & Technology, Centre of Advanced Study in Cell Marine Biology, Chidambaram",681031,12,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_8"
"56","Ministry of Earth Sciences","Coastal process & hazarad in the coastal zone of Dakshine Kannada & Uddipi District - Integrated approach through field measurement - Remote Sensing & GIS technique","K.S. Jayappa","Mangalore University","Department of Marine Life",2346690,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_9"
"57","Ministry of Earth Sciences","Continental Tropical Convergence Zone (CTCZ) - Programme main Phase 2011 & 2012","G.S. Bhat","Indian Institute of Science"," ",82500000,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_10"
"58","Ministry of Earth Sciences","Cosmic rays-cloud-climate conudrum: Can Ion-Aerosol near clound mechanism explain the observed correlation","S.N. Tripathi","Indian Institute of Technology (Kanpur)"," ",8812000,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_11"
"59","Ministry of Earth Sciences","Determination of the impact of oxidizing capacity of the Troposphere on the aboundance of Carbon Monoxide & Methane with special reference to India","M. Jain","National Physical Laboratory","Dr. K.S. Krishnan Marg",2243000,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_12"
"60","Ministry of Earth Sciences","Ecological & biological studies of hamful Algae & toxic cyanobacteria in the coastal waters of Karnataka","M. Rajshekhar","Mangalore University","Department of Biosciences",3637002,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_13"
"61","Ministry of Earth Sciences","Establishment of coastal Palaeomosonal condition along major Geomorphic entity of Tamil Nadu coast using mineral magnetic & Geochemical studies","R. Venkatachalapat","Annamalai University","Department of Physics, CAS Marine Biology, Faculty of Marine Sciences",1260250,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_14"
"62","Ministry of Earth Sciences","Evaluation & utilization of Algael seaweeds for biocides","K. Dahayaraj","St. Xaviers College","Department of Advanced  Zoology Biotechnology",2191056,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_15"
"63","Ministry of Earth Sciences","Geoscientific studies in parts of West Bengal coast & offshore - inundation vulnerability assessment & coastal hazard preparedness","B.K. Saha","Jadavpur University","School of Oceanographic Studies",2743400,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_16"
"64","Ministry of Earth Sciences","Germplasm conservation & establishment of Gene Bank of traditionaly useful coastal medicial plant - Iponoea Pescaprae (Linn), Br","T. Ramanathan","Annamalai University","Centre of Advance Study in Marine Biology, Faculty of Marine Sciences",1528400,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_17"
"65","Ministry of Earth Sciences","Halophilic Archaea & Halotorelant bacteria in remediation of petroleum Hydrocarbon","B.P. Dave","Bhavnagar University","Department of Life Sciences, Maharaja Krishnakumarsinhji",2394120,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_18"
"66","Ministry of Earth Sciences","Halophyte along Gujarat coast & preparation of a monograph on Halophytes","A.J. Joshi","Bhavnagar University","Department of Life Sciences",2467090,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_19"
"67","Ministry of Earth Sciences","Heavy mineral chemistry in different source rocks & coastal sediments of SW coast of India: understanding provenance & processes in placer deposit formation","G.R.R. Kumar","Centre for Earth Science Studies"," ",1836960,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_20"
"68","Ministry of Earth Sciences","Hydrologic & carbon services in the Western Ghats: Response of forests & agro-ecosystems to extreme events","J. Krishnaswamy","Ashoka Trust for Research in Ecology & The Environment (ATREE)"," ",23613000,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_21"
"69","Ministry of Earth Sciences","Hydrometeorological feedback & changes in water storage & fluxes in Northern Indian Basins","P. Mujumdar","Indian Institute of Science"," ",29868000,48,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_22"
"70","Ministry of Earth Sciences","Isolation of antimicrobial compounds from seashore","S. Ravichandran","Annamalai University","Centre of Advanced Study in Marine Biology",1700640,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_23"
"71","Ministry of Earth Sciences","Isolation purification & characterization of Trypsin from fish viseceral waste of fish processing industries","B.K. Sarojini","Mangalore University","Department of Chemistry, P.A. College of Engineering, Nadupadavu",3017252,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_24"
"72","Ministry of Earth Sciences","Joint collaboratve research activities on computational aspects of numerical weather prediction at NCMRWF, Noida C-DAC, Pune","G. Mishra","Centre for Development of Advanced Computing(C-DAC)","Pune University Campus, Ganeshkhind",50300000,24,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_25"
"73","Ministry of Earth Sciences","Measuring the impact & economic benefits of services provided by Ministry of Earth Sciences Desalination, Ornamental Fishing, Aviation sector, Lobster & Crab fattening","R. Venkatesan","National Council of Applied Economic Research","Parisila Bhawan, 11, Indraprastha Estate",4780000,6,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_26"
"74","Ministry of Earth Sciences","Mitigating climate change impacts on India agriculture through improved irrigation water management","C.S.P. Ojha","Indian Institute of Technology (Roorkee )"," ",11658000,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_27"
"75","Ministry of Earth Sciences","Modeling of coastal & near shore dynamics around Dhanushkodi using field data & Mike21","Ushnateshan","Anna University","Centre for Environmental Studies",6953515,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_28"
"76","Ministry of Earth Sciences","Molecular characterization & biochemical evaluation for bio-prospecting of marine Algae in Chilka Lake","S. Das","Berhampur University","P.G. Department of Biotecnology & Bioinformatics",999810,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_29"
"77","Ministry of Earth Sciences","Palaeo fluids in the Petroliferous basins of Western offshore","V. Nandakumar","Centre for Earth Science Studies","Post Box No. 7250, Akkulam",26600000,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_30"
"78","Ministry of Earth Sciences","Petrology, Geochronology & Radiogenic Isotope systematics of district proterozoic mafic dyke swarms emplaced within the Dharwar craton: Implications for the recongnition of Large Igneous Provinces (LIPs) & Paleocontinental reconstruction","R.K. Srivastava","Banaras Hindu University","Department of Geology, Centre of Advanced Study",3685400,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_31"
"79","Ministry of Earth Sciences","Physical properties of element solids, their compounds & oxides & mineral phases at extreme conditions of pressure & temprature: An experimental & theoritical study","G.D. Mukherjee","Indian Institute of Science, Education & Research (Kolkata)","DC-35/1, Sector-I, Salt Lake",60000000,60,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_32"
"80","Ministry of Earth Sciences","Physiological machanisms underlying survival & growth of Penaeus  Monodom ( Fabric us ) cultured in low saline water","D.C. Reddy","Sri Venkateswara University","Department of Fishery Sciences & Aquaculture",1961400,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_33"
"81","Ministry of Earth Sciences","Phytodiversity & ecology of sandy coastal ecosystem of Orissa","M.K. Mishra","Berhampur University"," ",554184,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_34"
"82","Ministry of Earth Sciences","Screening of marine actionobateriya for bioactive compounds from sediment of Bay of Bengal, Andhra University","T. Ramana","Andhra University","Department of Biotechnology",1555060,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_35"
"83","Ministry of Earth Sciences","Setting up of Centre for Excellence & Technology, Bhavnagar, Gujarat","B.P. Dave","Bhavnagar University","Department of Life Sciences, Maharaja Krishnakumarsinhji",700000,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_36"
"84","Ministry of Earth Sciences","Setting up of Centre for Excellence & Technology, Vishakhapatana, Andhra Pradesh","G.G. Mani","Andhra University","Department of Zoology",266445,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_37"
"85","Ministry of Earth Sciences","South Asian Precipitation: A seamless assessment SAPRISE","K.A. Rao","Indian Institute of Technology (Delhi)"," ",34739000,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_38"
"86","Ministry of Earth Sciences","Studies on bioccumulation/biosorption of heavy metal by marine Algal of Gujarat coast","B. Jha","Central Salt & Marine Chemicals Research Institute","Discipline of Marine Biotechnology & Ecology, Gujubhai Badheka Marg",897000,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_39"
"87","Ministry of Earth Sciences","Studies on diversity & ecology of Ascidians of the Gulf of Mannar, Southeast coast of India","G. Ananthn","Annamalai University","Centre of Advance Study in Marine Biology, Faculty of Marine Sciences",1509500,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_40"
"88","Ministry of Earth Sciences","Studies on genetically superior mangroves for restoration & carbon sequestration","K. Kathiresan","Annamalai University","Centre of Advanced Study in Marine Biology, Faculty of Marine Sciences",2598800,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_41"
"89","Ministry of Earth Sciences","Study on the white spot syndrome virus prevalence & diversity of disease resistant population among Wild Giant Black Tiger Shrimp Penaeus Monodom of entire area of India","N. Mandal","Bose Institute","Division of Molecular Medicine, P-1/12, C.I.T. Scheme VII M",5684320,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_42"
"90","Ministry of Earth Sciences","Surf zone dynamic & forshore sediment process along the coast between Bhatkal & Baindur, Karnataka","V.S. Hedge","S.D.M. College of Engineering & Technology","Department of Civil Engineering",1608040,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_43"
"91","Ministry of Earth Sciences","The structure & dynamics of groundwater systems in Northwestern India under past, present & future climates","R. Sinha","Indian Institute of Technology (Kanpur)"," ",21627000,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_44"
"92","Ministry of Earth Sciences","To study the biodiversity of microbes in the deep water Corals of Andman & Nicobar Island","S.K. Das","Institute of Life Sciences","Nalco Square",1986800,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_45"
"93","Ministry of Earth Sciences","Tracing climate variability from Coral Reefs of India","R. Ramesh","Anna University","Institute for Ocean Management",2077000,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_46"
"94","Ministry of Earth Sciences","Trophic relationship polychaete with microorganisms along Trivandrum coast","K. Dhevenran","Kerala University","Department of Aquatic Biology & Fisheries",1314064,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_47"
"95","Ministry of Earth Sciences","Anoxygenic phototrophic bacterial primary productivity & studies on the Endolihic bacterial communities of marine ecosystem","C.V. Ramana","Hyderabad University","Department of Plant Sciences, School of Life Sciences",1904440,36,"2011-12","MOES","Indian Rupees","Months","MOES_2011-12_48"
"96","Ministry of Earth Sciences","Biology & culture of sea from Indian water","S. Rajagopal","Annamalai University","Centre of Advanced Study in Marine Biology",2467210,36,"2012-13","MOES","Indian Rupees","Months","MOES_2012-13_1"
"97","Ministry of Earth Sciences","Coastal process & hazard in the coastal zone of Dakshine Kannada & Uddipi District- Integrated approach through field measurement Remote Sensing & GIS technique","K.S. Jayappa","Mangalore University","Department of Marine Life",2346690,36,"2012-13","MOES","Indian Rupees","Months","MOES_2012-13_2"
"98","Ministry of Earth Sciences","Biological active componds from marine cyanobacteria","M. Haridas","Kannur University","Department of Biotechnology & Microbiology, Thalaserry Campus, Palayed",2354000,36,"2012-13","MOES","Indian Rupees","Months","MOES_2012-13_3"
"99","Ministry of Earth Sciences","Study on the carbon capture & storage by mangroves of Indian Sunderban","A. Mitra","Calcutta University","Department of Marine Sciences, 35, B.C. Road",2359060,36,"2012-13","MOES","Indian Rupees","Months","MOES_2012-13_4"
"100","Ministry of Earth Sciences","To study the biodiversity of microbes in the deep water Corals of Andman & Nicobar Island","S.K. Das","Institute of Life Sciences","Nalco Square",1986800,36,"2012-13","MOES","Indian Rupees","Months","MOES_2012-13_5"
"101","Ministry of Earth Sciences","Natural gums of forest plants of Andhra Pradesh as pharmaceuticals excipients","K.V.R. Murthy","Andhra University","University College of Pharmaceuticals Sciences",1603560,36,"2012-13","MOES","Indian Rupees","Months","MOES_2012-13_6"
"102","Ministry of Earth Sciences","Biological synthesis metal Sulfide & metallic nanoparticles using Halophilic Archaebateria","M. Kowshik","Birla Institute of Technology & Science (Pilani)"," ",1713810,36,"2012-13","MOES","Indian Rupees","Months","MOES_2012-13_7"
"103","Ministry of Earth Sciences","Physichedmical characterzation of coastal & near shore waters between Kalingapatnam & Kakinanda in (A.P.)","Nageshwar","Andhra University","School of Chemistry",3537680,36,"2012-13","MOES","Indian Rupees","Months","MOES_2012-13_8"
"104","Ministry of Earth Sciences","High resolution mesoscale prediction of Bay of Begal cyclones for coastal disasters","M. Mandal","Indian Institute of Technology (Kharagpur)"," ",1604200,36,"2012-13","MOES","Indian Rupees","Months","MOES_2012-13_9"
"105","Ministry of Earth Sciences","Biology & culture of sea from Indian water","S. Rajagopal","Annamalai University","Centre of Advanced Study in Marine Biology",2467210,36,"2013-14","MOES","Indian Rupees","Months","MOES_2013-14_1"
"106","Ministry of Earth Sciences","Coastal process & hazard in the coastal zone of Dakshine Kannada & Uddipi District- Integrated approach through field measurement Remote Sensing & GIS technique","K.S. Jayappa","Mangalore University","Department of Marine Life",2346690,36,"2013-14","MOES","Indian Rupees","Months","MOES_2013-14_2"
"107","Ministry of Earth Sciences","Biological active componds from marine cyanobacteria","M. Haridas","Kannur University","Department of Biotechnology & Microbiology, Thalaserry Campus, Palayed",2354000,36,"2013-14","MOES","Indian Rupees","Months","MOES_2013-14_3"
"108","Ministry of Earth Sciences","Study on the carbon capture & storage by mangroves of Indian Sunderban","A. Mitra","Calcutta University","Department of Marine Sciences, 35, B.C. Road",2359060,36,"2013-14","MOES","Indian Rupees","Months","MOES_2013-14_4"
"109","Ministry of Earth Sciences","To study the biodiversity of microbes in the deep water Corals of Andman & Nicobar Island","S.K. Das","Institute of Life Sciences","Nalco Square",1986800,36,"2013-14","MOES","Indian Rupees","Months","MOES_2013-14_5"
"110","Ministry of Earth Sciences","Natural gums of forest plants of Andhra Pradesh as pharmaceuticals excipients","K.V.R. Murthy","Andhra University","University College of Pharmaceuticals Sciences",1603560,36,"2013-14","MOES","Indian Rupees","Months","MOES_2013-14_6"
"111","Ministry of Earth Sciences","Biological synthesis metal Sulfide & metallic nanoparticles using Halophilic Archaebateria","M. Kowshik","Birla Institute of Technology & Science (Pilani)"," ",1713810,36,"2013-14","MOES","Indian Rupees","Months","MOES_2013-14_7"
"112","Ministry of Earth Sciences","Physichedmical characterzation of coastal & near shore waters between Kalingapatnam & Kakinanda in (A.P.)","Nageshwar","Andhra University","School of Chemistry",3537680,36,"2013-14","MOES","Indian Rupees","Months","MOES_2013-14_8"
